artist;title;lyrics
Silvio Rodríguez;Te Amaré;  Silvio Rodriguez Miscellaneous Te Amaré Te amaré, te amaré como al mundo Te amaré aunque tenga final Te amaré, te amaré en lo profundo Te amaré como tengo que amar Te amaré, te amaré como pueda Te amaré aunque no sea la paz Te amaré, te amaré lo que queda Te amaré cuando acabe de amar Te amaré, te amaré si estoy muerto Te amaré al día siguiente además Te amaré, Te amaré como siento Te amaré con adiós, con jamás Te amaré, Te amaré junto al viento Te amaré como único sé Te amaré hasta el fin de los tiempos Te amaré y después te amaré  
Silvio Rodríguez;Te Amare Y Despues;  Te amaré, te amaré como al mundo Te amaré aunque tenga final  Te amaré, te amaré en lo profundo Te amaré como tengo que amar  Te amaré, te amaré como pueda Te amaré aunque no sea la paz  Te amaré, te amaré lo que queda Te amaré cuando acabe de amar  Te amaré, te amaré si estoy muerto Te amaré el día siguiente además  Te amaré, te amaré como siento Te amaré con adiós, con jamás  Te amaré, te amaré junto al viento Te amaré como único ser  Te amaré hasta el fin de los tiempos Te amaré y después, te amaré  
Silvio Rodríguez;Te conozco;   Letra de ''Te conozco''[Verso 1] De niño, te conocí Entre mis sueños queridos Por eso cuando te vi Reconocí mi destino Cuando pensaba que ya no iba a ser Lo que so'ara de pronto, vino  Tanto que yo te busqué Y tanto que no te hallaba Que al cabo me acostumbré A andar con tanto de nada Cuánto nos puede curar el amor Cuánto renace de tu mirada  Te conozco Te conozco desde siempre, desde lejos Te conozco Te conozco como a un sueño bueno y viejo Es por eso que te toco y te conozco  El lago parece mar El viento sirve de abrigo: Todo se vuelve a inventar Si lo comparto contigo La única prisa es la del corazón La única ofensa, tener testigos  Te conozco Te conozco desde siempre, desde lejos Te conozco Te conozco como a un sueño bueno y viejo Es por eso que te toco y te conozco Te conozco  
Silvio Rodríguez;Te doy una canción;  Cómo gasto papeles recordándote Cómo me haces hablar en el silencio Y cómo no te me quitas de las ganas Aunque nadie me vea nunca contigo  Y cómo pasa el tiempo Que de pronto son años Sin pasar tú por mí Detenida  Te doy una canción Si abro una puerta Y de las sombras sales tú Te doy una canción De madrugada Cuando más quiero tu luz  Te doy una canción Cuando apareces El misterio del amor Y si no lo apareces No me importa Yo te doy una canción  Si miro un poco afuera Me detengo La ciudad se derrumba Y yo cantando La gente que me odia Y que me quiere No me va a perdonar Que me distraiga  Creen que lo digo todo Que me juego la vida Porque no te conocen Ni te sienten  Te doy una canción Y hago un discurso Sobre mi derecho a hablar  Te doy una canción Con mis dos manos Con las mismas de matar  Te doy una canción Y digo: Patria Y sigo hablando para ti  Te doy una canción Como un disparo, como un libro Una palabra, una guerrilla Como doy el amor  
Silvio Rodríguez;Tema De Los Locos;"  ""Antón, Antón, Antón Pirulero Cada uno entiende su juego Y el que no lo entienda  Perderá una prenda...""  (Canción infantil)  "
Silvio Rodríguez;Terezín;"  Una pesadilla blanca De chimeneas quemando sangre Para hijos de Judea Con rara estrella y rostro de hambre  En invierno y verano es igual: Tras alambres no hay estación Terezín de los niños jugar Con la muerte com&amp;utilde;n Mientras pintaban un cielo azul Mientras so&amp;nacute;aban con corretear Mientras creían aún en el mar  Y los llevaban a caminar para no regresar  Terezín, pelota rota  Sed de tardes ya increíbles Saltaron locas las altas tapias Y el amor, irreductible Quedó colgado en alambradas de Terezín  Terezín, pelota rota  "
Silvio Rodríguez;Testamento;   Letra de ''Testamento''Como la muerte anda en secreto Y no se sabe qué mañana Yo voy a hacer mi testamento A repartir lo que me falta Pues lo que tuve ya está hecho Ya está abrigado, ya está en casa Yo voy a hacer mi testamento Para cerrar cuentas soñadas  Le debo una canción a la sonrisa A la sonrisa de manantial, esa que salta: Le debo una canción a toda prisa Para que quede que estuvo cerca, agazapada  Le debo una canción a lo que supe A lo que supe y no pudo ser más que silencio: Le debo una canción, una que ocupe La cantidad de mordazamor de un juramento  Le debo una canción a los pecados A los pecados que no gasté, los que no pude: Le debo una canción, no como hermano Sólo de sal que el delectador también alude  Le debo una canción a la mentira A la mentira pequeña, frágil, casi salva: Le debo una canción endurecida Una canción asesina, bruta, sanguinaria  Le debo una canción al oportuno Al oportuno mutilador de cuanta ala: Le debo una canción de tono oscuro Que lo encadene a vagar su eterna madrugada  Le debo una canción a las fronteras A las fronteras humanas, no a las del misterio: Le debo una canción tan poco nueva Como la voz más elemental de los colegios  Le debo una canción a una bala A un proyectil que debió esperarme en una selva: Le debo una canción desesperada Desesperada por no poder llegar a verla  Le debo una canción al compañero Al compañero de riesgos, al de la victoria: Le debo una canción de canto nuevo Una bandera común que vuele con la historia  Le debo una canción, una, a la muerte Una a la muerte voraz que se comerá tanto: Le debo una canción en que hunda el diente Y luego esparza con la explosión fuegos del canto  Le debo una canción a lo imposible A la mujer, a la estrella, al sueño que nos lanza: Le debo una canción indescriptible Como una vela inflamada en vientos de esperanza  
Silvio Rodríguez;Tiempo de ser fantasma;  Mientras la noche viajaba Lentamente hacia su fin Vimos caer a emisarios del alba Arrojando tizones hacia el porvenir Para encender las almas  Hoy que la sombra engorda Como un voraz tambor Nadie común se asombra De lo que ya pasó  Entra un milenio con sus cadenas Poniendo música al andar Como un fantasma de viejas penas Y nueva sed por degollar  Tiempo de ser fantasma Tiempo de maldecir Y no entregar el alma Para sobrevivir  Una vez más acompaña la muerte: Es hora de siempre Una vez más el espacio se adunca: Es hora de nunca  Tiempo de ser fantasma Tiempo de no entregar el alma Tiempo de ayer, tiempo de hoy Tiempo de ser fantasma  
Silvio Rodríguez;Tocando fondo;  Tocando fondo nací un buen día Tocando fondo ando todavía Menos hermoso que como fuera Menos odioso que de otra manera Me declaro imperfecto Pateando la sombrilla Prefiero ser abierto A pasearme anunciando Que soy la maravilla Me publico completo Me detesto probable Si uno no se desnuda Se transfigura en reto Todo lo desnudable  Tocando fondo, como ir cantando Es algo hondo, que no anda esperando  No tocar duro nuestras verdades Levanta muros, pudre capitales Quizas sea inoportuno O acaso delirante Soy de tantas maneras Como gente pretenda No mas calificarme Asumirse los fueros Es no dictaminarse Me publico completo Me espero mejorable Desde mi parlamento De guitarra sonante Tocando fondo nací un buen día Tocando fondo ando todavía  
Silvio Rodríguez;Todo el mundo tiene su Moncada;  Menos mal que existen Los que no tienen nada que perder Ni siquiera la muerte Menos mal que existen Los que no miden que palabra echar Ni siquiera la última  Se arriman A la noche y al día Y sudan Si hay calor y si hay frío se mudan  No esperan Echar sombra o raíces Pues viven Disparando contra cicatrices  Escuchan Se proyectan y lloran Debajo De sus huellas con tanto trabajo  Se mueren Sin decir de que muerte Sabiendo Que en la gloria también se está muerto  Menos mal que existen Menos mal que existen Menos mal que existen Para serlo  Menos mal que existen Los que no tienen nada que perder Ni siquiera la historia  Menos mal que existen Los que no dejan de buscarse así Ni siquiera en la muerte De buscarse así  
Silvio Rodríguez;Toma;   Letra de ''Toma''Toma fecha, toma hora, toma sitio, toma sí Toma ubicación para encontrarme aquí  Toma ojos, toma manos, toma cuerdas, toma voz Toma excusa para convertirme en dios  Toma el mínimo alimento Que te ofrece una canción Aunque sólo sea un momento De emoción  Toma lo que va naciendo Cuando canto, cuando doy Toma y ve como trasciendo Lo que soy  Toma mundo, toma sueño, toma viento, toma mar Toma lo que no se deja gobernar  Toma beso, toma abrigo, toma amor, toma amistad Y convierte en opresión la libertad  
Silvio Rodríguez;Tonada del albedrío;  Dijo guevara el hermoso Viendo al áfrica llorar: En el imperio mañoso Nunca se debe confiar  Y dijo el che legendario Como sembrando una flor: Al buen revolucionario Sólo lo mueve el amor  Dijo guevara el humano Que ningún intelectual Debe ser asalariado Del pensamiento oficial  Debe dar tristeza y frío Ser un hombre artificial Cabeza sin albedrío Corazón condicional  Mínimamente soy mío Ay, pedacito mortal  
Silvio Rodríguez;Tonada de la muerte;  Tonada de la muerte Desde el día que me alumbra Hijo me llama la muerte Y así repite mi suerte Entre penumbra y penumbra Pero la luz me deslumbra Y siento afán de guardarla De rehacerla y sembrarla Para que nazcan ventanas Y salgo a fundar mañanas Pese a la muerte y su charla  La muerte ronda conmigo Hasta muy tarde en la noche Yo voy a pie y ella en coche Silencioso, de testigo Sabe que soy su enemigo Su hijo desobediente Por eso silba entre dientes Una tonada de aviso Y yo, aún sin permiso Sueño más resplandeciente  La muerte, madre y consejo Rompe a afilar la guadaña Me alza la voz, me regaña Porque no espero a ser viejo Traspasando su entrecejo Llego al fondo del secreto Y con crecido respeto Veo como se deslizan Dos lágrimas, por las lisas Mejillas de su esqueleto  
Silvio Rodríguez;Totí;  En el cuello de un totí Carboncito de coral Una tarde me subí Cuando aquel echó a volar Cuando aquel echó a volar  Un gajito de galán Y del romerillo flor Tuve tiempo de llevar Para sentirme mejor  Y me fui en un copo de oscuridad Como un jinete del ventarrón Con perfume de la nocturnidad Sobre mi azabache de tornasol  Bello totí fulígeno Lienzo del universo Recreo, póstigo Fantasma inverso Saeta de un diablo divino  
Silvio Rodríguez;Trova de Edgardo;   Letra de ''Trova de Edgardo''[Verso 1] Para E. A. Poe Hoy A mi puerta un pájaro trinó Pero abrí Y una sombra se echó a volar Hoy Recordé a Edgardo, aquel señor Fumador De amapolas, que era juglar Hoy haré una página celeste Trovadicta, trovardiente Hoy, cantando sólo con la luna  Ya que se hizo puta la fortuna Hoy me trovaré para alegrarme Como Edgardo, sin alarde Hoy Recordé a Edgardo, aquel señor Fumador De amapolas, que era juglar Hoy A mi puerta un pájaro trinó Pero abrí Y una sombra se echó a volar  
Silvio Rodríguez;Trovador antiguo;"  Sin brillantes conclusiones Ni versículos de fuego; Sin palabras que hagan juego Con grandes decoraciones; Sin humos o presunciones Más bien con talante exiguo Me declaro trovador antiguo  Soy de donde los patriotas Daban nombres a las calles Soy de un río, soy de un valle Y de una familia rota Soy de un pueblo en bancarrota De un San Antonio fiestero Donde hoy sólo el viento sopla entero  El nuevo trovador antiguo Se acerca a la procesión Le dice adiós al mundo ambiguo Y pone pie en el caracol Escena sucedida tanto Anónimo el compositor El horizonte es el espanto; La miniatura, el amor  También nací en Centrohabana Rumba de supervivencia Son de perdida inocencia En clamor de pena urbana; Venerable afrocubana De existencia fabulosa Hembra sobrenatural y diosa  Recorriendo sus esquinas Vuelvo a sentir la fragancia De una calle de mi infancia Barrial y capitalina: San Miguel, ángel en ruinas De inmaculada bandera Luz vitral de mi canción primera  El nuevo trovador antiguo Se alinea con la procesión Le dice adiós al mundo ambiguo Y pone pie en el caracol Escena sucedida tanto Anónimo el compositor El horizonte es el espanto; La miniatura, el amor  Ahora soy de la memoria Ahora pertenezco al viento; Otro dirá en su momento Si fui más pena que gloria Lo que fue nuevo es historia Y lo que nace alza vuelo Con el sueño de tocar el cielo  Partero fui de un futuro Escurridizo, inasible Seguramente posible Si no le ponemos muros El amor es el más puro Néctar contra la tristeza Bienvenida su naturaleza  El nuevo trovador antiguo Se alinea a la procesión Le dice adiós al mundo ambiguo Y pone pie en el caracol Escena sucedida tanto Anónimo el compositor El horizonte es el espanto; La miniatura, el amor  "
Silvio Rodríguez;Tu Fantasma;   Letra de ''Tu fantasma''Me decido a tararearte todo lo que se te extraña Desde el siglo en que partiste hasta el largo día de hoy Me acompaña mi guitarra porque yo no sé de cartas Y además ya tú conoces que ella va donde yo voy  Lo único que me consuela es que uso dos almohadas Y que ya no me torturo cuando te hago trasnochar Otro alivio es que en su árbol los pajaritos de alba Siguen ensayando el coro con que te bienvenirán  El teléfono persiste en coleccionar absurdos Embromarme sigue siendo un deporte universal Y la puerta está comida donde la ha golpeado el mundo Cuando menos una buena parte de la humanidad  El cine de enamorados tuvo un par de buenas pistas Nuestro cabaret privado sigue activo por su bar Se nos sigue desangrando la llave de la cocina Y yo sigo sin canciones habiendo necesidad  Pueden ser casualidades u otras rarezas que pasan Pero donde quiera que ando todo me conduce a ti Especialmente la casa me resulta insoportable Cuando desde sus rincones te abalanzas sobre mí  No exagero si te cuento que le hablo a tu fantasma Que le solicito agua y hasta el buche de café En días graves le he pedido masajes para mi espalda Los peores ni te cuento porque no vas a creer  Hay días que en tu sacrificio acaricio tu fantasma Pero dónde iba el delirio no oigo tu respiración Siempre termino en lo mismo asesino tu fantasma Y la diana me sorprende recostado en el balcón  Ya no sé si lo que digo realmente nos hace falta Hoy no es día inteligente y no sé ir mas allá Pero cuando puedas vuelve porque acecha tu fantasma Jugando a las escondidas y yo estoy muy viejo ya  
Silvio Rodríguez;Tu imagen;"   Letra de ''Tu imagen''Tu imagen me llegó A las seis menos diez Y no pude dormir Ni un instante después: Te confundías con mis sábanas Te me enredabas en la sien  Lucías tan real Que casi fui feliz Pero a las seis y diez Me comprendí sin ti: Eran mis solitarias sábanas Y una habitual mañana gris...  Y tú eras mi viento, mas no a favor; Eras mi barca en el pedregal; Eras mi puerta sin tirador; Eras mi beso buscando hogar  Y tú eras un parto de antigüedad Maña de un diablo despertador; Eras espuma de soledad Carne con llagas de desamor  Y así fuiste la otra mitad De amanecer Que no alumbró jamás  "
Silvio Rodríguez;Tu sonrisa ha cambiado;  El polvo y tiempo acumulados Sobre tu esperanza Se olvidaron de ser Se han ido fugando De tus ojos Dándole el sitio luces Propias de una mujer  Por eso Tu sonrisa ha cambiado Algo en este invierno Que ya no pasará Sin luz —como todos los inviernos— Tenaz —como todos los inviernos— Fugaz —como todos los inviernos— Estás desafiando la ciudad Aquella señora Que hace bien el papel Al manso marido Que despierta a las seis Y al tonto reloj del Rey  No sabes cuanto de subversivo Vive en una sonrisa Que no quiere comprar Y cuanto de muerte hacia el pasado Que se incrusta en los dedos Cual resto de humedad  La historia Choca contra tu saya Y se hacen remolinos Que huyen del amor Como se dice que huyen los demonios De las estancias crueles para el odio Bendita está tu risa Amén  
Silvio Rodríguez;Una mujer;  Una mujer Una mujer Una mujer con cristales de mar Viaja dentro de mí coloreando mi sangre Quitando el carbón Que ha tapado mi buen corazón Que ha tapado mi buen corazón  Una mujer Una mujer Una mujer Que no es celestial Sobre un potro partió Hacia todos los pueblos Que habitan en mí Y ha tenido un camino feliz Y ha tenido un camino feliz  Pobre de mí Pobre de ti Pobre de todos los que amen así Sobre un potro que vuela Añorando barrancos Tan cercanos que lucen mortajas De blanco  Pobre de mí Pobre de ti Pobre montura que cuelga el amor Sobre tantos desastres y canciones Y mangos sobre tanta cansada emoción Qué desgaste  Una mujer Una mujer Una mujer no esperada por mí Cabalgando llegó A cavar en mi tierra Su nombre y canción Y a soltar bajo fianza el amor Y a soltar bajo fianza el amor  
Silvio Rodríguez;Unicornio;"   Letra de ""Unicornio""[Pre-Verso] Mi unicornio azul ayer se me perdió Pastando lo dejé y desapareció Cualquier información bien la voy a pagar Las flores que dejó No me han querido hablar  [Verso 1] Mi unicornio azul Ayer se me perdió No sé si se me fue No sé si extravió Y yo no tengo más Que un unicornio azul Si alguien sabe de él Le ruego información Cien mil o un millón Yo pagaré Mi unicornio azul Se me ha perdido ayer Se fue  [Verso 2] Mi unicornio y yo Hicimos amistad Un poco con amor Un poco con verdad Con su cuerno de añil Pescaba una canción Saberla compartir Era su vocación  [Verso 3] Mi unicornio azul Ayer se me perdió Y puede parecer Acaso una obsesión Pero no tengo más Que un unicornio azul Y aunque tuviera dos Yo solo quiero aquel Cualquier información La pagaré Mi unicornio azul Se me ha perdido ayer Se fue  "
Silvio Rodríguez;Vamos A Andar;   Letra de ''Vamos a andar''Vamos a andar En verso y vida tintos Levantando el recinto Del pan y la verdad  Vamos a andar Matando el egoísmo Para que por lo mismo Reviva la amistad  Vamos a andar Hundiendo al poderoso Alzando al perezoso Sumando a los demás  Vamos a andar Con todas las banderas Trenzadas de manera Que no haya soledad  Vamos a andar Para llegar A la vida  
Silvio Rodríguez;Venga la esperanza;  Dice que se empina y que no alcanza Que sólo ha llegado hasta el dolor Dice que ha perdido la buena esperanza Y se refugia en la piedad de la ilusión  Sé de las entrañas de su queja Porque padecí la decepción Fue una noche larga que el tiempo despeja Mientras suena en mi memoria esta canción:  Venga la esperanza, venga sola a mí Lárguese la escarcha, vuele el colibrí Hínchese la vela, ruja el motor Que sin esperanza ¿dónde va el amor?  Cuando niño yo saque la cuenta De mi edad por el año dos mil El dos mil sonaba como puerta abierta A maravillas que silbaba el porvenir  Pero ahora que se acerca saco en cuenta Que de nuevo tengo que esperar Que las maravillas vendrán algo lentas Porque el mundo tiene aún muy corta edad  Venga la esperanza, pase por aquí Venga de cuarenta, venga de dos mil Venga la esperanza, de cualquier color Verde, roja o negra, pero con amor  
Silvio Rodríguez;Verbos en Juego;   Letra de ''Verbos en Juego''[Verso 1] Si tu signo es jugar, juégalo todo: Tu camisa, tu patio, tu salud Si tú debes jugar de cualquier modo Juega bien, con virtud Pero, ay amor, ay amor No te juegues el corazón Ay amor, ay amor Pon el verbo azul Corazón Pon el verbo cien Corazón Pon el verbo tú Pero pon el verbo que te haga bien  Si tu signo es arder, arde con todo: Tu camisa, tu patio, tu salud Si tú debes arder de cualquier modo Arde bien, con virtud Pero, ay amor, ay amor No te quemes el corazón Ay amor, ay amor  Pon el verbo azul Corazón Pon el verbo cien Corazón Pon el verbo tú Pero pon el verbo que te haga bien  Si tu signo es cantar, cántalo todo: Tu camisa, tu patio, tu salud Si tú debes cantar de cualquier modo Canta bien, con virtud Pero, ay amor, ay amor Canta siempre de corazón Ay amor, ay amor Pon el verbo azul Corazón Pon el verbo cien Corazón Pon el verbo tú Pero pon el verbo que te haga bien  
Silvio Rodríguez;Verónica del mar;  Verónica del Mar Es una estrella Lúdica de un bar Del Malecón Verónica del Mar Sinuosa y bella Como una espiral De humo marginal Se va a volar Verónica del Mar  Verónica del Mar Se desvanece Y no se sabe cuál Se la llevó Verónica del Mar Desaparece Y un gorrión sin par Se posa sobre el bar ¿Dónde va a dar Verónica del Mar?  Dicen que fue un traductor del griego Quien le enseñó su mundo imaginario Tiempo después se había quedado ciego Y andaba en pos de un astrolabio  Verónica del Mar Es una bruja Cariangelical De corazón Verónica del Mar Tiene una aguja Bajo su pajar  (vedado registrar) Puede cegar Verónica del Mar  Siempre va sola y como a la deriva La autoridad la ve pero la esquiva ¿De dónde es? ¿Con quién está? ¿Regresa o se va? Novela más de noche y de ciudad  Verónica del Mar Sigue la ruta Oculta y fantasmal Del Malecón Verónica del Mar Es una fruta Para saborear A espacio prudencial Se va a volar Verónica del Mar  
Silvio Rodríguez;Versos De Guardia;"   Letra de ''Versos De Guardia''Un poema voló de madrugada Por sobre la ciudad, enamorado Rozándome la frente de pasada Y dejando una voz a mi cuidado  Pajarito cantor de vieja noche: Tráfico de un deber y mil senderos: Página misma en la que cabe un broche  Y un cotidiano hacer de compañeros; Tiempo de una canción desabrigada; Autos, horas de vigilia que reseño; Gatos a los que cuento que mi empeño En esta soledad con madrugada Es un poema que te vela el sueño  "
Silvio Rodríguez;Vida y otras cuestiones;  A Momo y Snoopy, y a Terry  Quiénes levantan las piedras que luego Son techos de historias disímiles Quiénes construyen calzadas que enlazan Las islas y los continentes Quiénes armaron las aves que nos posan En mundos distantes Quién vertebró Los sonidos que preñan mis manos Cuánta faena invisible hace sol  Quiénes irán conmigo Quién fue feliz, quién se perdió Solo y sin hijos Después de cuántos resulto yo  Vida y otras cuestiones Acaso la ronda de nunca y de siempre Sea que percibo o que sueño Las sombras que animan al mundo latente Sea la justicia pospuesta  La suma que falta de lo diferente O será una fiebre de ángeles Contraída accidentalmente  Dónde gateo, crezco Qué lecho usé para mi amor Qué vidrio roto fue ventanal De una canción  Vida y otras cuestiones Acaso mi vicio más viejo y reciente Sea que vivo en país, latitud y universo O sea comúnmente  Hoy se me ha muerto otro perro Esta vez de un infarto masivo  Como sabrá La cerveza que el sepulturero Se beberá Cuando acabe de darme abrigo  
Silvio Rodríguez;Viento Eres Tu;"   Letra de ''Viento Eres Tu''A veces entra en el bosque un silbido veloz Que recorre, fugaz, la penumbra y la luz Y los arboles fríos del bosque soy yo  Todas las copas se postran a fin de existir; De no hacerlo, deshechas habrían de morir Y ese viento que trae la muerte eres tú  Eres la llama que abrasa la flor Y la violencia del fiero huracán La sombra oscura que sigue mi amor  Por qué, por qué tú sigues, dí Matando este amor que hoy dejas  "
Silvio Rodríguez;Viñeta;  Hablo del fondo del agua de un charco Que está estancada en la calle común A ese arco iris de aceite de autos Después de la lluvia que vino del sur  Un remolino levanta unas hojas Que desaparecen muy verdes aún Y una silueta en silencio que va Llena de sombras de sí  Pasa la calle, detiene su andar En la vidriera de un viejo almacén Y los libros viejos parecen querer Arrastrarle muy dentro del polvo, y después Cruza otra calle y se vuelve a parar Frente a un viejo florero con flores de sal  Va a respirarlas y cuenta se da Que son flores sintéticas, ríe y se va Y esa silueta en silencio que va Llena de sombras de sí Va penetrando en el atardecer Bajo su cielo que insiste en llover  
Silvio Rodríguez;Voy Y No Es Todo;   Letra de ''Voy Y No Es Todo''Cuando quiero beber Voy y no es sed  Cuando quiero soñar Voy y no es nube  Cuando quiero llorar Voy y no es muerte  Cuando quiero vivir Voy y no es todo  
Silvio Rodríguez;Ya no te espero;  [Verso 1] Ya no te espero Llegarás, pero más fuerte Más violenta la corriente Dibujándose en el suelo De mi pecho, de mis dedos Llegarás con mucha muerte  Ya no te espero Ya eché abajo ayer mis puertas Las ventanas bien despiertas Al viento y al aguacero A la selva, al sol al fuego Llegarás a casa abierta  Ya no te espero Ya es tiempo que fascina Ya es bendición que camina A manos del desespero Ya es bestia de los potreros Saltando a quien la domina  Ya no te espero Ya estoy regresando solo De los tiempos venideros Ya he besado cada plomo Con que mato y con que muero Ya se cuando, quien y como  Ya no te espero Ya he liberado a tu patria Hija de una espera larga Y hay un Primero de Enero Que funda a sus compañeros Con la sed de mi garganta  Ya no te espero Porque de esperarte hay odio En una noche de novios En los hábitos del cielo En madre de un hijo ciego Ya soy ángel del demonio  Ya no te espero Ya no te espero  (Tan.nia)  
Silvio Rodríguez;Y Mariana;   Letra de ''Y Mariana''Siempre hay quien quisiera ser distinto Nadie está conforme con lo que le tocó El de edad quisiera ser un niño Y el rapaz se raspa sus pelusas en flor  Los que tienen nada quieren algo Los que tienen algo quieren todavía más Para pretender el mundo es largo Para conformarse se ha inventado el jamás  Un señor quisiera ser mujer Y una chica quiere ser señor Hasta Dios sueña que es un poder Y Mariana(x3) quiere ser canción  La tolerancia es la pasión de los inquisidores El buen ladrón quisiera no tener que robar Le deben al silencio la voz los ruiseñores La eternidad no es mas que un truco para continuar  La libertad sólo es visible para quién la labra Y en lo prohibido brilla, astuta, la tentación Nacer a veces mata y ser feliz desgarra ¿A quién acusaremos cuando triunfe el amor?  Un señor quisiera ser mujer Y una chica quiere ser señor Hasta Dios sueña que es un poder Y Mariana(x3) quiere ser canción  
Silvio Rodríguez;Y nada más;   Letra de ''Y nada más''[Verso 1] Esta extraña tarde Desde mi ventana Trae la brisa vieja De por la mañana  No hay nada aquí: Sólo unos días que se aprestan a pasar Sólo una tarde en que se puede respirar Un diminuto instante inmenso en el vivir Después mirar la realidad Y nada más, y nada más  Ahora me parece Que hubiera vivido Un caudal de siglos Por viejos caminos  No hay nada aquí: Sólo unos días que se aprestan a pasar Sólo una tarde en que se puede respirar Un diminuto instante inmenso en el vivir Después mirar la realidad Y nada más, y nada más  
Silvio Rodríguez;Yo digo que las Estrellas;  Yo digo que las estrellas le dan gracias a la noche Porque encima de otro coche no pueden lucir tan bellas  Y digo que es culpa dellas - de la noche - el universo Cual son culpables los versos de que hay noches y estrellas  Yo digo que no hay quien crezca más allá de lo que vale Y el tonto que no lo sabe es el que en zancos se arrastra  Y digo que el que se presta para peón del veneno Es doble tonto, y no quiero ser bailarín de su fiesta  Yo digo que no hay talante más claro que el ir desnudo Pues cuando se tiene escudo luego se quieren guantes  Y al que diga que me aguante debajo de una sonata Le encajo una caravana de sentimientos gigantes  Yo digo que no hay más canto que el que sale de la selva Y que será el que lo entienda fruto del árbol más alto  Y digo que cuesta tanto y que hay que cruzar la tundra Pero, al final, la penumbra se hace arcoiris del canto  
Silvio Rodríguez;Yo Soy Como Soy;   Letra de ''Yo Soy Como Soy''[Verso 1] A veces siento deseos de amar Y amenudo no puedo beber Para esa hora busqué una canción Con la que me entretengo la sed Tiene delirios de la tradición Y otras hierbas que suelo rumiar Ya te la voy a cantar  Yo soy como soy Y a casi todo el mundo le pedí prestado Yo soy como soy Y a casi todo el mundo yo le tiendo mano  Dime qué pena te puedo curar Yo quisiera también ser doctor Sólo deseo que para tu mal  Tenga alivio mi vieja canción Lo que te doy de mortal a mortal Se desprende gustoso de mí El resto espera por tí  Yo soy como soy...  Se que hay dolores que no curará Ni la mas esmerada canción En todo caso te invito a llenar De optimismo ese buen corazón Vale la pena dejar de llorar Y hacer cita con el porvenir Vale la pena vivir  Yo soy como soy...  
Silvio Rodríguez;Yo soy de donde hay un río;"   Letra de ''Yo soy de donde hay un río''[Verso 1] Yo soy de donde hay un río De la punta de una loma De familia con aroma A tierra, tabaco y frío Soy de un paraje con brío Donde mi infancia surtí Y cuando después partí A la ciudad y la trampa Me fui sabiendo que en Tampa Mi abuelo habló con Martí  Supo la gran aventura Supo la estación más triste Supo el dolor que se viste De redención la cintura; Supo la traición más dura Luego el silencio, el rumor Luego el murmullo, el clamor Y al fin supo del aullido Y del último estallido Mi abuelo supo el amor  Así lo sé, porque quiero echarme En su misma fosa Sin oración y sin losa Hueso con hueso viajero; Lo sé como el aguacero Sabe que acaba en la orilla; Lo sé como sé su silla Su cuchillo, su mascada Y su corona nevada Cual sé también su rodilla  "
Silvio Rodríguez;Yo Te Quiero Libre;   Letra de ''Yo te quiero libre''Yo te quiero libre, libre y con amor Libre de la sombra, pero no del sol Yo te quiero libre, como te viví Libre de otras penas, y libre de mí  La libertad tiene alma clara Y sólo canta cuando vá batiendo alas Vuela y canta, libertad La libertad nació sin dueño Y yo quién soy para colmarle cada sueño  Yo te quiero libre y con buena fe Para que conduzcas tu preciosa sed  Yo te quiero libre, libre de verdad Libre como el sueño de la libertad  La libertad tiene alma clara Y sólo canta cuando vá batiendo alas Vuela y canta, libertad La libertad nació sin dueño Y yo quién soy para colmarle cada sueño  Yo te quiero libre como te viví Libre de otras penas, y libre de mí  
Silvio Rodríguez;Y tantos huesos chocarán;  Veré los gallos esconderse Las palabras reducirse Las miradas apagarse Todo eso...  Veré una piedra humedecerse Las cenizas calentarse Los silencios acusarse Todo eso Y aun más  Cuando se llegue al tiempo de la vida Y haya un segundo para detenerse Y nos sentemos con igual frescura Que las piedras de un arroyo viejo Cuando juzguemos hazaña por hazaña Sin otros vicios que no sea lo cierto Ya la guitarra será blanca y negra Llena de humo en el extremo firme  Y tantos huesos chocarán, rugiendo Desmembrando el alma para siempre  Veré los mitos desnudarse Con su banda descompuesta Por un golpe de cabeza Todo eso...  Veré los pájaros alzarse En vuelo raso sobre el polvo Descargando sus gargantas Todo eso Y mucho más  Cuando las voces del clamor guardado Sean el ruido natural del mundo Cuando se junte el pie con la cabeza Pese a la biología persistente Y cada casa sea un cayo verde Como una torre para todo el mundo Y en mí repose una cabeza hermosa Larga y redonda como un buen océano  Y tantos huesos chocarán, rugiendo Desmembrando el alma para siempre Para siempre Para siempre  
